Ноутбук huawei MateBook D 16 rlef-X i5-12500H/16+5,68 000 ₽,1 неделю назад,"Новый ноутбук Huawei matebook D16 модель Rlef-X (intel i5-12500H/16gb/512gb). 
Купил 18 октября в Мвидио. Всё хорошо в ноуте, но не даёт нужной производительности в играх которые мне нужны. Решил всё таки игровой взять. Это причина продажи. 
Вернуть деньги в Мвидео нельзя тк ноут работает, всё ок. 
Гарантия год по чеку. 

Продаю с уценкой, тк всё таки 2 недели пользовался. 
В Мвидио такой 75т. Р. Стоит.

16-дюймовый экран fullview с разрешением 1920 x 1200 пикселей.
Сертификация защиты глаз TÜV Rheinland.
Процессор: Intel® Core™ i5-12500H.
Графика: Intel® Uhd Graphics / Iris® Xe Graphics.
Диск: 512 ГБ nvme pcie Ssd.
Память: 16 ГБ Озу.
Wi-Fi 6.
AI-камера 1080p.
Порты: 2 порта Usb-A, 2 порта Usb-C; 1 х Hdmi; 1 мини-разъем 3,5 мм.
Сверхлегкий дизайн: 1,7 кг.
Возможность подключения Super Device Операционная система: Windows 11 Домашняя.
Экран.
Размер: 
16 дюймов.
Тип: Ips.
Отношение экрана к передней панели: 90%.
Пропорции: 16:10.
Разрешение: 1920 × 1200, 142 точек на дюйм.
Максимальная яркость:300 нит.
Отображение цвета 100% охват srgb.
Контраст: 1200:1.
Угол обзора: 178 градусов.",https://www.avito.ru/reutov/noutbuki/noutbuk_huawei_matebook_d_16_rlef-x_i5-12500h165_2644785083,2644785083
Huawei matebook D16 последнего п околения,85 000 ₽,6 дней назад,"Модель 2022 года, покупался в феврале с момента выхода, лежит на столе, не используется где либо, Ryzen 7 5800H,2.5к дисплей, в целом для работы и не тяжелых игр подходит отлично, причина продажи сборка более серьезного пк.",https://www.avito.ru/krasnoyarsk/noutbuki/huawei_matebook_d16_poslednego_pokoleniya_2515680029?slocation=621540,2515680029
Huawei matebook d16,57 000 ₽,3 недели назад,"Хорошее состояние. Можно погонять тесты. Не ронялся, царапин нет. Комплект полный. Дополнительно отдам охлаждающую подставку, хаб type-c, проводную мышку omen. 
Процессор ryzen 4600h 16 оперативки и 512 ssd. Отличный ноут для работы и простых игр. Долго держит заряд. Яркий экран. Продается в связи с покупкой другого, идеальный ноут для работы и учебы. Не требовательные игры тянет легко.",https://www.avito.ru/naberezhnye_chelny/noutbuki/huawei_matebook_d16_2508421502,2508421502
Huawei matebook d16 amd 4600h 16gb 512gb,61 500 ₽,1 неделю назад,"Отличная Цена! 11.11.! 

Новый ноутбук. Использовался несколько раз, в том числе при проверке в магазине. Состояние 5/5. Причина продажи — из-за ненадобности. Был приобретён в Днс 17.06.2022г за 77.599 рублей — чек прилагается. Находится на гарантии. В подарок отдам кожаную сумку переноску. Пишите в личные сообщения, о цене договоримся. Скинул уже и так хорошо;) Обоснованный торг — приветствуется. Любые проверки.",https://www.avito.ru/ryazan/noutbuki/huawei_matebook_d16_amd_4600h_16gb_512gb_2658101419?slocation=621540,2658101419
Новые ультрабуки Honor и Huawei,45 500 ₽,5 дней назад,"Новые ультрабуки Honor и Huawei.

Новый Huawei matebook D16 Rlef-X.
I5-12450H.
16GB.
512GB.
Uhd Graphics.
16« Fhd Ips.
62 500.

Новый Honor magicbook Pro.
Ryzen 5 4600H.
16GB Lddr4.
512 Ssd M.2.
Amd Radeon.
16.0 Fhd Ips 60Hz.
47 500.

Honor Magicbook X15 Bbr-Wah9.
I5 10210U.
8GB Ddr4.
512 Ssd M.2.
Uhd Graphics.
15.6 Fhd Ips 60Hz.
45 500.

Huawei matebook D15 bom-Wdq9.
Ryzen 5 5500u.
8GB Ddr4.
512 Ssd M.2.
Amd Radeon.
15.6 Fhd Ips 60Hz.
52 500.

Honor magicbook 14 Nmh-Wdq9hn.
Ryzen 5 5500U.
8GB Lpddr4.
512 Ssd M.2.
Amd Radeon.
14» Fhd Ips 60Hz.
48 500.

Huawei matebook D14.
Ryzen 5 4500U.
8GB Lpddr4.
512 Ssd M.2.
Amd Radeon.
14 Fhd Ips 60Hz.
44 500.

Состояние Ноутбуков: 
Идеальное, без царапин и дефектов.
Полный комплект с коробкой.
Ёмкость батареи 100%.
Металлический корпус.
Наработка на диске от 50 до 150 часов.

Пишите, буду рад помочь с выбором!",https://www.avito.ru/moskva/noutbuki/novye_ultrabuki_honor_i_huawei_2615284609?slocation=621540,2615284609
"16.1"" Но утбук huawei MateBook D 16 HVY-WAP9 серый",56 000 ₽,2 недели назад,"Диагональ 16.1.
Процессор Amd Ryzen 5 4600H.
Оперативная память Ddr 4 (16 гигов).
Видеокарта Amd Radeon Graphics.

Покупал год назад, использовал только для работы (Word, Excel) никаких царапин. 
Звоните, пишите, могу отправить авито доставкой.",https://www.avito.ru/ryazan/noutbuki/16.1_noutbuk_huawei_matebook_d_16_hvy-wap9_seryy_2615409797?slocation=621540,2615409797
Huawei matebook d16 AMD Ryzen 5 4600H,59 999 ₽,1 неделю назад,"Продаю Huawei matebook d16.
16 Гб оперативной памяти, 512 Ssd + 500 Ssd (два ssd!). 
Процессор Amd Ryzen 5 4600H, 3.00 ghz. 
Установлена Windows 10 Home с родной лицензией. Oтличная рабочая машина. 
Зарядку при сёрфинге, работе с документами держит 4-5 часов ( аккумулятор 90%). Ноутбук может сам регулировать энергопотребление, поэтому батарея не страдает. 
Очень тихий, при просмотре фильмов и сёрфинге его вообще не слышно. 
Только при серьезных нагрузках запускается охлаждение и немного слышно вентиляторы. 
Стереодинамики, отпечаток пальца, двухуровневая подсветка клавиатуры, экран с очень тонкими рамками, что удобно в эксплуатации, веб-камера спрятана в клавиатуре. 
Полный комплект, коробка, зарядка.",https://www.avito.ru/tula/noutbuki/huawei_matebook_d16_amd_ryzen_5_4600h_2529180160?slocation=621540,2529180160
Ноутбук huawei MateBook D 16,64 999 ₽,2 недели назад,"Ноутбук Huawei matebook D 16 Hvy-Wap9.

Экран 16,1 дюйма, частота 60 Гц, разрешение 1920x1080 пикселей.
Чип Ryzen 5 4600H 3.0 ггц.
Озу 16 ГБ.
Ssd 512 ГБ.
Графическая система Radeon RX Vega 6.
Аккумулятор 56 Втч.

Был приобретён 09.11.2021.
Гарантия до 11.2022.

Использовался 1 раз в офисе, с тех пор стоит пылится, нет нужды в использовании. 

При покупке в Подарок внешний вентилятор для отгона горячего воздуха (последнее фото).",https://www.avito.ru/mosrentgen/noutbuki/noutbuk_huawei_matebook_d_16_2414303358?slocation=621540,2414303358
Ноутбук huawei MateBook d16rlef-Xi7-12700H/16+512,78 990 ₽,13 октября 13:42,"Продам новый Ноутбук Huawei matebook D 16 Rlef-X i7-12700H/16+512 Space Grey. Абсолютно новый в упаковке, запечатан, гарантия со дня покупки, чек. 
Серия модели.
Серия.
Matebook D 16.
Операционная система.
Операционная система.
Windows 11 Домашняя 64.
ОС Windows.
Установлена.
Процессор.
Процессор.
Intel Core i7 12700H 2.7 ггц.
Количество ядер.
14.
Кэш-память.
24 МБ.
Видеокарта.
Производитель видеопроцессора.
Intel.
Графический контроллер.
Intel Iris Xe Graphics.
Экран.
Диагональ/разрешение.
16«/1920x1200 пикс. 
Диагональ экрана.
16»(40.6 см).
Технология экрана.
Ips.
Жесткий диск.
Объем Ssd.
512 ГБ.
Оперативная память.
Оперативная память (Ram).
16 ГБ.
Максимальная оперативная память.
16 ГБ.
Частота памяти.
3600 мгц.
Тип оперативной памяти.
Ddr4.
Передача данных.
Поддержка Wi-Fi.
A/b/g/n/ac/ax.
Версия Bluetooth.
5.1.
Безопасность.
Датчик отпечатков пальцев.
Да.
Интерфейсы.
Выход Hdmi.
1 шт.
Порт Usb 2.0 тип A.
2 шт.
Кол-во портов Usb 3.0 тип C.
1 шт.
Порт Usb 3.2 тип A.
1 шт.
Разъем для наушников/микрофона 3.5мм.
1 шт.
Корпус.
Материал корпуса.
Металл.
Электропитание.
Работа от аккумулятора.
До 7 часов.
Цвет.
Цвет.
Космический серый.
Габаритные размеры.
Габаритные размеры (В*Ш*Г).
18.4*356.7*248.7 мм.
Высота.
18.4 мм.
Ширина.
356.7 мм.
Глубина.
248.7 мм.
Вес.
Вес.
1.71 кг.",https://www.avito.ru/perm/noutbuki/noutbuk_huawei_matebook_d16rlef-xi7-12700h16512_2541356580?slocation=621540,2541356580
Ноутбук huawei MateBook,65 000 ₽,1 неделю назад,Ноутбук Huawei matebook D 16 Rlef-X i5-12500H/16+512 Space Grey.,https://www.avito.ru/pyatigorsk/noutbuki/noutbuk_huawei_matebook_2647901173?slocation=621540,2647901173
Huawei MateBook D16 16Gb/512Gb,59 999 ₽,4 дня назад,"Ноутбук Huawei Matebook D16, в идеальном состоянии, домашнее использование, батарея в оптимизированном режиме, без следов эксплуатации, полный комплект, куплен в официальном магазине Хуавеи Россия. 
Без Торга и обмена, цена временная, дальше дороже. 

Мощный, производительный, стильный ультрабук со сканером отпечатка пальца, металлическим корпусом. Заряжается по Usb-C, камера складывается в клавишу. При 16 дюймовом дисплее по размерам меньше большинства 15 дюймовых ноутбуков. 
Похож на Honor magicbook Pro 16, НО лучше внутри: имеет более быструю частоту памяти 3200mhz, возможность установки второго nvme ssd, wifi 6 и Nfc встроен в тачпад. 
Характеристики: 
Amd Ryzen 5 4600H 12 потоков.
Ddr4 16GB 3200mhz.
Nvme Ssd 512 GB.
Amd Radeon Graphics.
Экран Ips fullhd 1920x1080, цветовой охват 100% srgb. 
Wi-Fi 6 AX последнего поколения.
Звуковая подсистема Dolby Atmos.
Подсветка клавиатуры, сканер отпечатка пальца, металлический корпус. 
Лицензия Windows 10/11.",https://www.avito.ru/samara/noutbuki/huawei_matebook_d16_16gb512gb_2384117055,2384117055
"Honor MagicBook Pro 16 большой, лёгкий, гарантия",49 000 ₽,1 неделю назад,"Тот же Huawei matebook D16, но с шильдиком Honor.

Феноменально малый вес для такого большого 16-дюймового экрана — всего лишь 1,7 кг. 

Мощный Amd Ryzen 5 3550H 3.70 ггц (сопоставим с Intel Core i7 последних поколений).
Память 8gb Ddr4 + 512 Ssd.

Батарея до 12 часов. 

Металлический корпус, как у Apple MacBook Pro.

Размеры (дхшхт).
234x369x16.9 мм.

В отличном состоянии, полный комплект с коробкой. 

Дам гарантию 6 мес. На возврат денег в случае поломки! Живу честно. Моя репутация отражена в отзывах.",https://www.avito.ru/moskva/noutbuki/honor_magicbook_pro_16_bolshoy_legkiy_garantiya_2384473497?slocation=621540,2384473497
Huawei matebook d16 8+512,56 000 ₽,1 неделю назад,"В использовании 6 месяцев.
Состояние нового. 

В представлении не нуждается.
Обзоров полно в ютубе.
Очень легкий 1.74 и очень компактный.
Спокойно влазит в рюкзак для 15,6.

Конфигурация 8+512.

Коробка есть.",https://www.avito.ru/sevastopol/noutbuki/huawei_matebook_d16_8512_2273971113,2273971113
Новые Infinix XL23 (i7-1195G7/16Gb RAM/512 SSD),45 990 ₽,3 дня назад,"Абсолютно новые, запечатанные коробка. 
Ноутбук ультрабук Infinix X2 inbook XL23.
Цвет — синий, корпус — металлический.

Обмена Нет.

OS — Windows 11.
Экран — 14"", Ips. 
Разрешение — fullhd, 1920x1080.
Покрытие экрана — матовое.
Подсветка клавиатуры.
Подсветка камеры.
Процессор — Intel Core i7-1195G7.
Оперативная память — 16 гб, интегрированная.
Постоянная память — 512 гб Ssd.
Видеокарта — интегрированная, Intel Uhd Graphics.

Остальные характеристики можно найти в Интернете.

D15 d16 honor magicbook thinkpad asus matebook acer hp lenovo huawei asus.",https://www.avito.ru/maykop/noutbuki/novye_infinix_xl23_i7-1195g716gb_ram512_ssd_2605074564?slocation=621540,2605074564
Продажа huawei Matebook D16 (2021) на запчасти,25 000 ₽,3 недели назад,"! По Отдельности Запчасти Не Продаю! 

Продаю ноутбук на запчасти, так как он пришел в негодность из-за дефекта процессора (сильно греется при стабильно работающей системе охлаждения). Из-за этой проблемы ноутбук перезагружается сам по себе в непредсказуемый момент времени (по этой причине, новую систему на него установить не удалось). 
Характеристики: 
ЦП (вышел из строя) — Amd Ryzen 5 4600H with Radeon Graphics;
Экран — Full HD 1920x1080. Ips матрица, около 90% srgb;
Ssd — отсутствует, а так в ноутбуке разъем под M2 Nvme;
Озу — 16ГБ (распаяна на материнской плате). 
Клавиатура в отличном состоянии: без залипаний и всяких дефектов. Подсветка работает. 
Система охлаждения исправна. 
Динамики ноутбука тоже в отличном состоянии. 
Батарея в хорошем состоянии. Когда ноутбук еще работал, он держал около 6-7 часов, при условии использования браузера и парочки нетяжелых программ. 
Ноутбук находился в пользовании чуть больше года. 
На верхней крышке присутствует вмятина, но проблем от нее никаких нет, кроме как визуальных. 
Все порты в отличном состоянии (2x type-c, Hdmi, 2x usb-a, mini-jack 3.0), каждый из них работает исправно.",https://www.avito.ru/sankt-peterburg/noutbuki/prodazha_huawei_matebook_d16_2021_na_zapchasti_2564084832,2564084832
Hоутбук huawei Matebook D16 16/512,58 990 ₽,3 недели назад,"Покупал год назад, почти и не пользовался, понял что ноутбук не моё, по этому и продаю, состояние хорошее, имеется документ, блок питание, шнур для зарядки + мышка в подарок, если купите привезу до дома по Москве, есть торг.",https://www.avito.ru/moskva/noutbuki/houtbuk_huawei_matebook_d16_16512_2405899676?slocation=621540,2405899676
Huawei MateBook d16,80 000 ₽,6 дней назад,"Хороший ноутбук, рабочий, стоит пылится.",https://www.avito.ru/astrahan/noutbuki/huawei_matebook_d16_2554787710?slocation=621540,2554787710
Huawei matebook D16 AMD 5 4600H 16GB 512GB,60 500 ₽,1 неделю назад,"Новый Ноутбук Huawei matebook D 16 Hvy-Wap9 16+512GB Space Grey! Из Германии без русской раскладки! Можно за 500₽ сделать русскую раскладку. 
На официальной гарантии! 4 ШТ.
Ценник в магазине от 95.000₽.

Есть в наличии Honor magicbook X14 i3 256 Ssd как новый.

Есть в наличии Huawei matebook 14 Amd 5500U 2K экран 16ГБ — как новый.

Есть запечатанный Honor magicbook x14 i5 Ssd 512 gb — новый.

Коротко о ноутбуке.
Нотубк металический как MacBook Pro с Ips- экрaнoм Ноутбук Huawei matebook D 16 R5/16/512 Silver. Благодaря eго paзмеpу дюйма и узкой рaмке, шиpинa кoтоpой умeньшенa дo 5.3 мм, устрoйcтво oтличнo пoдoйдeт для просмoтрa фильмoв, твоpчеcтвa и рaботы. 
На мощном процессоре R5 4600H. Очень качественное охлаждение Ssd накопителем благодаря которому Windоws загружается за несколько секунд. Металлический топкейс, качественный крепкий корпус. 

Cостояние Новое.

Комплектация.
Полный комплект, ничего не утеряно — коробка и т. Д….

Характеристики.
Процессор Ryzen 5 4600H.
Кодовое название Picasso (Zen+).
Кол-во ядер 6 Кол-во потоков 12.

Дисплей 16,1 Ips матовое.
1920x1080 пикс 60 Гц.

Оперативная Память 16 ГБ.
Тип памяти Ddr4.

Видеокарта интегрированная.
Amd Radeon Vega 8.

Накопитель Ssd M.2 512 GB.

Usb 3.2 gen1, Usb C gen1 Windows 10 Home быстрая зарядка, сканер отпечатка, 1.53 кг.

Корпус: Серый. Алюминевый корпус. 

Заходите в профиль. Любые проверки, личная встреча.

Более 320 отзывов.

Возможен Обмен на Ваш игровой ноутбук и телефон с доплатой (Трейд-ИН).

Всегда в наличии большой выбор ноутбуков на любой вкус, постоянное обновление. Есть практически все. Новые и б/у. 

—Возможен обмен на: Аliеnwаrе М15, Аliеnwаrе М17, Асеr Nitrо 5, НР Омеn 15, Мsi GF75, Аsus Тuf Dаsh F15, Аsus Rоg Striх G G512, Мsi GF65, GF75, Мsi Stеаlth 15М, НР Омеn 17, Аsus Rоg Zерhyrus S17 GХ701, Аsus Rоg Striх Sсаr G532, Аsus Rоg Zерhyrus G14, Мsi GS66, НР Раviliоn Gаming 16, Dеll G515, Gigавyте Аоrus G15, G17, Ноnоr Нuntеr V700, Мsi GР65, Мsi GР66, Dеll G717, Мsi GS66, Gigавyте Аеrо 15, Lеnоvо Lеgiоn 7, Аsus Rоg Zерhyrus S15 GХ502, Мsi GЕ66 Vаlhаllа, Асеr соnсерtd, Асеr Рrеdаtоr Тritоn 500, Мsi GЕ76, Мsi GS65, Мsi GТ63, Аsus Rоg Sтriх Sсаr G533, Мsi GЕ66 drаgоnshiеld, Мsi GЕ76, Аsus Rоg Striх Sсаr 17 G733, Аsus Тuf Dаsh FХ516, Аsus Rоg Zерhyrus G GА502, Мsi Сrеаtоr 15, Мsi GS66, Аsus zеnвооk Рrо Duо, Аsus Rоg G712, Аsus Rоg Striх G732, Мsi GР75, Мsi GТ75 Тitаn, Аliеnwаrе М17, Аliеnwаrе М15, Асеr Рrеdаtоr Неliоs 300, Аsus Rоg Снiмеrа G703, Аsus Rоg Striх G731gw, Аsus zеnвооk Duо UХ481, Аsus zеnвооk Duо 14 UХ482 с Nvidiа gеfоrсе Rтх 3080, Nvidiа gеfоrсе Rтх 3070, Nvidiа gеfоrсе Rтх 3060, Asus Rog Strix G733, Asus Rog Strix Scar Rtx3080 msi, asus strix rog, Lenovo, acer predator, hp omen, Clevo, dexp, gigabyte, razer blade, acer nitro, dell Inspiron. C процессором Ryzen 5 7 9 и Intel core i5, i7, i9; Rtx 3060 3070 3080 2060 2070 2080 Gtx 1070 1080 1660;",https://www.avito.ru/moskva/noutbuki/huawei_matebook_d16_amd_5_4600h_16gb_512gb_2494462061?slocation=621540,2494462061
Ноутбук huawei MateBook D16 i7 12700H 16Gb,71 000 ₽,13 октября 18:22,"Новый, запечатанный.

Ноутбук Huawei matebook D16 i7 12700H 16Gb/512Gb — 71000р. 
Ноутбук Huawei matebook D16 i7 12700H 16Gb/1024Gb — 80000р. 

Ноутбук Huawei matebook D16 SE i5 12450H 16Gb/512Gb — 60000р. 
Ноутбук Huawei matebook D16 i5 12500H 16Gb/512Gb — 62000р. 
Ноутбук Huawei matebook 16S i5 12500H 16Gb/512Gb — 77000р. 
Ноутбук Huawei matebook 16S i7 12700H 16Gb/512Gb — 87000р. 
Ноутбук Huawei matebook 16S i7 12700H 16Gb/1024Gb — 92000р. 
Ноутбук Huawei matebook 16S i9 12900H 16Gb/1024Gb — 100000р. 

Отправляем Авито Доставкой или Cdek.
Пломбы на всех коробках.
Продажа оптом и в розницу.
Гарантия производителя 12 месяцев.

Бесплатная курьерская доставка по городу Ульяновск.

Привезены из Китая: China Version.
Отличие от Рст: буквы только латинские.
Накладка с российской раскладкой в подарок.

Интересуют другие модели? Смотри профиль или напиши в сообщения — проконсультируем по имеющимся моделям.

Оплата: наличными, безналичные, Usdt.

По всем вопросам обращайтесь в сообщениях или звоните с 9:00 по 20:00.

Для поиска: 
Ноутбук Huawei matebook D16, matebook 16S, matebook D16 SE, matebook D15, matebook D14, matebook D14 SE.
Ноутбук Redmi Book Pro 14, Redmi Book Pro 15.
Ноутбук Xiaomi Book Pro 14, Xiaomi Book Pro 16.
Ноутбук Lenovo Legion 5.
Ноутбук Maibenben M535, Maibenben X568.",https://www.avito.ru/ulyanovsk/noutbuki/noutbuk_huawei_matebook_d16_i7_12700h_16gb_2589073472,2589073472
Huawei matebook d 16,75 000 ₽,1 неделю назад,"Безрамочный экран Huawei fullview1 16,1 дюйма предоставляет вам необходимое пространство для работы и даже больше. Ноутбук идеально подходит для работы в режиме многозадачности, ультраузкие рамки 4,9 мм и высокая полезная площадь экрана 90% позволяют расширить границы обзора. Изображение выглядит ярче и насыщеннее благодаря Fhd-экрану со 100%2 цветовым охватом srgb и максимальной яркостью 300 нит. Huawei matebook D 16 отличает удобство и портативность. Ноутбук весит 1,74 кг, а его толщина со ставляет всего 18,4 мм4, что позволяет всегда брать его с собой.",https://www.avito.ru/surgut/noutbuki/huawei_matebook_d_16_2303551153?slocation=621540,2303551153
Ноутбук Dere V9 Max 2.5K Intel Core I7,41 000 ₽,15 октября 03:23,"Продажа возможна только с 17 ноября.
И далее! 
Шустрая новинка в полноценном алюминиевом корпусе и весом с ультрабук. По ощущениям напомнил Huawei Matebook D16. 
Потрясающий дисплей с разрешением 2560х1440 с частотой обновления 165гц! Мощный процессор Core I7 11го поколения и встроенной графикой Intel Iris. 
Состояние идеальное — в использовании месяц. Комплект полный. Цена окончательная. 

Дисплей: 15.6 дюйма, Ips, 2560х1440.
Процессор: Intel Core i7-1165G7.
Частота: 2.8 ггц-4.7 ггц.
Графика: Intel Iris Xe Graphics.
Память: 16 ГБ.
Хранилище: 512 ГБ.
Клавиатура: 99 с подсветкой клавиатуры.
Связь Wifi: 802.11a//b/g/n/ac, 2.4 ггц/5.0 ггц.
Bluetooth: 4.0.
Проводное соединение: Gigabit Ethernet.
Аккумулятор питания: литий-полимерный 45.6 Втч.
Фронтальная камера других устройств: 0.3 МП.
Размер: 360х235х20 мм.
Вес (кг): 1.73.",https://www.avito.ru/ramenskoe/noutbuki/noutbuk_dere_v9_max_2.5k_intel_core_i7_2561308841?slocation=621540,2561308841
Ноутбук huawei MateBook D 16 Арт.Т49991,59 990 ₽,1 неделю назад,"Ноутбук Huawei matebook D 16 Арт. Т49991.

Характеристики на фото! 

Устройство прошло проверку Специалистами и полностью исправно! 

Возможна доставка по РФ Почтой/Транспортной компанией/Курьером. 

Vvv Больше Товаров Смотри Ниже vvv.

Адрес: Хмао, г. Сургут, ул. Лермонтова 9а, ТЦ «Борисовский» Круглосуточно.

Хотите Дешевле? 

Принимаем в зачёт покупки вашу технику по системе Трейд-ин.",https://www.avito.ru/surgut/noutbuki/noutbuk_huawei_matebook_d_16_art.t49991_2571715982,2571715982
"Ультрабук Huawei rlef-X Core i7 12700H, 16Gb, SSD",69 900 ₽,19 часов назад,". Комплект -коробка, ноутбук, зарядное устройство.

Характеристики: 

Модель Huawei matebook D16 Rlef-X.

Процессор Intel Core i7 12700H (6 ядер, 8 потоков с макс. Частотой 4.7ghz).

Озу 16ГБ Ddr4.

Ssd 512Gb.

Экран Ips 16"" (1980x1080) fullhd.

Видеокарта Intel Iris Xe Graphics.

Подсветка клавиш.

Отпечаток пальца.

Лицензионный Windows 11 x64.

Гарантия до 06.2023.

Оплата наличными; перевод на карту; терминал ; оплата по счету от Юр. Лиц.

По всем вопросам пишите Авито, Whatsapp, Telegram, либо звоните.

В наличии много ноутбуков. Фирм Asus Acer HP Dell Msi Lenovo Apple Sony / Игровые ноутбуки Rog Strix Omen и для дома на процессорах Core i3 i5 i7 Ryzen Amd Nvidia Radeon.",https://www.avito.ru/novosibirsk/noutbuki/ultrabuk_huawei_rlef-x_core_i7_12700h_16gb_ssd_2647916470,2647916470
Продается ноутбук,68 000 ₽,1 неделю назад,Продается новый ноутбук брал 2 месяца назад продаю за ненадобностью гарантийный талон все есть.,https://www.avito.ru/kazan/noutbuki/prodaetsya_noutbuk_2484803008?slocation=621540,2484803008
Huawei matebook d16,60 000 ₽,1 неделю назад,"Покупал я его в декабре 2021 года я почти им не пользовался. Ноутбук очень хороший, совсем новый, причина продажи, понадобились деньги.",https://www.avito.ru/buturlinovka/noutbuki/huawei_matebook_d16_2548645681?slocation=621540,2548645681
"Ноутбук 16"" Huawei MateBook D16 Core i5-12500H/16G",75 200 ₽,2 недели назад,"Ноутбук 16« Huawei matebook D16 Core i5-12500H/16GB/Ssd512gb/intelirisxe/Fhd/win11/grey 53013jhp.

— Гарантийный срок: 1 год.
— Доставка: Москва — 350 руб. Внутри Мкад, за Мкад — уточняйте у менеджера.
— Самовывоз: г. Москва, поселение Московский, улица Хабарова дом 2, график работы с 10:00 до 18:00 ежедневно.
Позвоните по телефону или напишите сообщение нам прямо сейчас, и мы подробно расскажем про технические характеристики товара и актуальные скидки! 

Код товара: 00-00005491.

Характеристики: Ноутбук 16» Huawei matebook D16 Core i5-12500H/16GB/Ssd512gb/intelirisxe/Fhd/win11/grey 53013jhp.
— Количество ядер процессора: 12— Операционная система: MS Windows 11 Home— Вес: 1.71 кг.
С полным ассортиментом Вы можете ознакомиться в нашем профиле! 

Технополитен — интернет-магазин бытовой техники и электроники! 

График работы: ежедневно с 9:00 до 21:00.",https://www.avito.ru/moskva/noutbuki/noutbuk_16_huawei_matebook_d16_core_i5-12500h16g_2626665500?slocation=621540,2626665500
Huawei MateBook D 16 16/512 gb,79 990 ₽,3 недели назад,"Ноутбук Huawei matebook D 16.

Модель: Hvy-Wap9.

Цвет: Космический серый.

Процессор Amd Ryzen 5 4600H.

Объем оперативной памяти 16 Гб.

Объём Ssd 512 ГБ.

Диагональ экрана 16.1.

16.1"" Ноутбук Huawei matebook D 16hvy-Wap9 (1920x1080, Amd Ryzen 5 3 ггц, Ram 16 ГБ, Ssd 512 ГБ, win10 Home), 53011sjq, серый.

Garage812 — Магазин электроники. 

Способы покупки: 

— Самовывоз.
— Осуществляем доставку в день заказа по Спб*.

— Доставка по России Сдэк, Boxbery.

Варианты оплаты: 

— Наличными при получении.

Наш магазин работает: 
— с 10-20 ч ежедневно, без обеда и выходных.

Как нас найти: 

— м. Сенная площадь, Спасский переулок дом.14 Бизнес Центр на Сенной, 3 этаж, офис. A313.

— 2 минуты от метро пешком.

Позвоните нам прямо сейчас, мы проконсультируем и с радостью поможем вам в выборе товара:).",https://www.avito.ru/sankt-peterburg/noutbuki/huawei_matebook_d_16_16512_gb_2293102814,2293102814
Ноутбук huawei matebook d 16,59 000 ₽,3 недели назад,"Состояние идеальное! 

Ноутбук Huawei matebook D 16 Hvy-Wap9 обладает 16,1-дюймовым экраном с матовым покрытием, миниатюрными рамками, разрешением Full HD и стандартным соотношением сторон 16:9. А Ips-матрица обеспечивает широкие углы обзора. Внутри корпуса находятся встроенная видеокарта от Radeon, шестиядерный процессор Amd Ryzen 5 4600H и 8 Гб оперативной памяти. Операционная система Windows 10 предустановлена на Ssd-накопитель, вмещающий до 512 Гб информации. Модель оснащена модулями беспроводной связи Bluetooth 5.1 и Wi-Fi 6, двумя встроенными динамиками и микрофонами. Среди доступных интерфейсов оказались Usb Type-C, Usb 3.2, Hdmi, 3,5 мм. 

Технические характеристики: 

Процессор.
Amd Ryzen 5 4600H 6 x 3 — 4 ghz, 57 W PL2 / Short Burst, 35 W PL1 / Sustained, Renoir (Zen 2).

Графический адаптер.
Amd Radeon RX Vega 6 (Ryzen 4000/5000) — 512 Мбайт, Видеопр-р: 1500 мгц, Память: 1600 мгц, Amd Radeon Vega.

Озу.
8142 Мбайт.
, Ddr4-3200, dual-channel.

Дисплей.
16.10 дюйм. 16:9, 1920 x 1080 пикс., N161hca-EA3, Ips, Cmn1604, глянцевое покрытие: Нет, 60 Hz.

Материнская плата.
Amd promontorybixby Fch.

Хранение данных.
Samsung Ssd pm981a Mzvlb512hbjq, 512 Гбайт.
, 400 Гбайт свободно.

Звуковая плата.
Amd Raven/Renoir/vangogh/Cezanne — Audio Processor — HD Audio Controller.

Интерфейсы.
4 Usb 3.0 / 3.1 Gen 1, Usb-C Power Delivery (PD), 1 Hdmi, 1 displayport, Аудиоразъёмы: combo, 1 сканер подушечки пальца.

Коммуникации.
Intel Wi-Fi 6 AX200 (a/b/g/n = Wi-Fi 4/ac = Wi-Fi 5/ax = Wi-Fi 6), Bluetooth 5.1.

Габариты.
Толщина х ширина х глубина (мм): 18.4 x 369 x 234.

Аккумулятор.
56 Вт⋅ч литий-ион. 

Операционная система.
Microsoft Windows 10 Home 64 Bit.
Сам предлагает обновить на Windows 11.

Камера.
Фронтальная камера: 720p.

Дополнительно.
Акустическая система: stereo, подсветка клавиатуры:, 65-watt Psu.

Вес.
1.722 Кг, адаптер питания: 210г.",https://www.avito.ru/krasnoyarsk/noutbuki/noutbuk_huawei_matebook_d_16_2485432977?slocation=621540,2485432977
